K,P,C,r_y
10585877.0,100610-70_10214286_0100,14447,-120.0
10585877.0,100610-70_10214286_0120,14448,-120.0
10089368.0,100610-70_10214286_0130,14449,-120.0
10903035.0,111240-18_10214626_0400,14450,-10.0
10903035.0,111260-40_10214626_0200,14451,-10.0
10400433.0,111260-40_10214627_0100,14452,-20.0
11026702.0,111260-40_10214628_0200,14453,-12.345999999999998
10048343.0,111260-40_10214631_0100,14454,-6.0
10003895.0,136040-18_10214644_0100,14455,-4.853
10005418.0,136040-18_10214644_0100,14456,-6.801
10201993.0,136040-18_10214644_0100,14457,-0.368
10516052.0,136040-18_10214644_0100,14458,-129.412
10214644.0,135100-03_10214832_0100,14459,-100.0
10212369.0,100680-10_10215288_0110,14460,-100.0
10411554.0,100680-10_10215288_0110,14461,-1364.5
10005092.0,100680-10_10215307_0110,14462,-2747.0
10212373.0,100680-10_10215307_0110,14463,-100.0
10040997.0,125070-13_10215690_0100,14464,-0.01
10047229.0,125070-13_10215690_0100,14465,-0.18
10049319.0,125070-13_10215690_0100,14466,-0.01
10078308.0,125070-13_10215690_0100,14467,-116.0
10228316.0,123410-15_10218314_0200,14468,-48.756
10862601.0,123410-15_10218314_0200,14469,-51.244
10226202.0,100610-70_10218506_0110,14470,-115.0
10001569.0,123420-18_10218684_0100,14471,-3.6
10008019.0,123420-18_10218684_0100,14472,-293.76
10040997.0,123420-18_10218684_0100,14473,-1175.05
10047104.0,123420-18_10218684_0100,14474,-11.5
10064522.0,123420-18_10218684_0100,14475,-84.456
10089601.0,123420-18_10218684_0100,14476,-0.023
10401023.0,123420-18_10218684_0100,14477,-53.685
10597015.0,123420-18_10218684_0100,14478,-1.91
10957734.0,123420-18_10218684_0100,14479,-10.282
10219171.0,135150-07_10218798_0100,14480,-100.0
10552792.0,135150-16_10219171_0800,14481,-63.0
11006628.0,135150-16_10219171_0800,14482,-37.0
10002244.0,123530-05_10219338_0900,14483,-0.17800000000000002
10003689.0,123530-05_10219338_0900,14484,-40.454
10588479.0,123530-05_10219338_0900,14485,-59.368
10003689.0,111190-01_10219786_0101,14486,-86.434
10004843.0,111190-01_10219786_0101,14487,-16.658
10047013.0,111190-01_10219786_0101,14488,-0.629
10048510.0,111190-01_10219786_0101,14489,-0.085
10003689.0,111190-01_10219786_0102,14490,-86.434
10004843.0,111190-01_10219786_0102,14491,-16.658
10047013.0,111190-01_10219786_0102,14492,-0.629
10048510.0,111190-01_10219786_0102,14493,-0.085
10003689.0,111190-01_10219786_0103,14494,-86.434
10004843.0,111190-01_10219786_0103,14495,-16.658
10047013.0,111190-01_10219786_0103,14496,-0.629
10048510.0,111190-01_10219786_0103,14497,-0.085
10003689.0,111190-03_10219786_0300,14498,-86.434
10004843.0,111190-03_10219786_0300,14499,-16.658
10047013.0,111190-03_10219786_0300,14500,-0.629
10048510.0,111190-03_10219786_0300,14501,-0.085
10000560.0,123550-10_10219791_1000,14502,-0.133
10002174.0,123550-10_10219791_1000,14503,-0.092
10007979.0,123550-10_10219791_1000,14504,-0.34700000000000003
10018952.0,123550-10_10219791_1000,14505,-86.735
10048943.0,123550-10_10219791_1000,14506,-10.612
10000561.0,123550-10_10219792_1100,14507,-0.21600000000000003
10002174.0,123550-10_10219792_1100,14508,-0.105
10007979.0,123550-10_10219792_1100,14509,-0.568
10048943.0,123550-10_10219792_1100,14510,-24.158
10080123.0,123550-10_10219792_1100,14511,-71.053
10002820.0,111190-01_10219932_0101,14512,-70.377
10003689.0,111190-01_10219932_0101,14513,-23.433000000000003
10047013.0,111190-01_10219932_0101,14514,-0.669
10072056.0,111190-01_10219932_0101,14515,-11.453
10544332.0,111190-01_10219932_0101,14516,-0.297
10002820.0,111190-01_10219932_0105,14517,-70.377
10003689.0,111190-01_10219932_0105,14518,-23.433000000000003
10047013.0,111190-01_10219932_0105,14519,-0.669
10072056.0,111190-01_10219932_0105,14520,-11.453
10544332.0,111190-01_10219932_0105,14521,-0.297
10002820.0,111190-01_10219932_0108,14522,-70.377
10003689.0,111190-01_10219932_0108,14523,-23.433000000000003
10047013.0,111190-01_10219932_0108,14524,-0.669
10072056.0,111190-01_10219932_0108,14525,-11.453
10544332.0,111190-01_10219932_0108,14526,-0.297
10002820.0,111190-03_10219932_0301,14527,-70.377
10003689.0,111190-03_10219932_0301,14528,-23.433000000000003
10047013.0,111190-03_10219932_0301,14529,-0.669
10072056.0,111190-03_10219932_0301,14530,-11.453
10544332.0,111190-03_10219932_0301,14531,-0.297
10003903.0,111150-07_10220499_0100,14532,-5.0
10004843.0,111150-07_10220499_0100,14533,-1.44
10012221.0,111150-07_10220499_0100,14534,-12.0
10063677.0,111150-07_10220499_0100,14535,-1.5
10095735.0,111150-07_10220499_0100,14536,-23.06
10095736.0,111150-07_10220499_0100,14537,-55.0
10141634.0,111150-07_10220499_0100,14538,-0.001
10925080.0,111150-07_10220499_0100,14539,-2.0
11007296.0,111150-07_10220499_0100,14540,-0.05
10591535.0,123540-03_10220546_0200,14541,-110.0
10001275.0,123410-15_10220652_0200,14542,-31.195999999999998
10001972.0,123410-15_10220652_0200,14543,-0.496
10003459.0,123410-15_10220652_0200,14544,-13.31
10069515.0,123410-15_10220652_0200,14545,-3.589
10084323.0,123410-15_10220652_0200,14546,-24.633000000000003
10563297.0,123410-15_10220652_0200,14547,-3.648
10700684.0,123410-15_10220652_0200,14548,-13.557
10730277.0,100610-70_10220700_0210,14549,-104.0
10047671.0,111990-01_10220819_0100,14550,-169.0
10049508.0,111990-01_10220819_0100,14551,-34.0
10068067.0,111990-01_10220819_0100,14552,-19.0
10207838.0,111990-01_10220819_0100,14553,-62.0
10402753.0,111990-01_10220819_0100,14554,-125.0
10583652.0,111990-01_10220819_0100,14555,-5.0
10701250.0,111990-01_10220819_0100,14556,-3.0
10869482.0,111990-01_10220819_0100,14557,-2950.0
10992264.0,111990-01_10220819_0100,14558,-100.0
10047671.0,111990-01_10220819_0200,14559,-194.0
10049508.0,111990-01_10220819_0200,14560,-30.0
10068067.0,111990-01_10220819_0200,14561,-19.0
10207838.0,111990-01_10220819_0200,14562,-61.0
10402753.0,111990-01_10220819_0200,14563,-140.0
10583652.0,111990-01_10220819_0200,14564,-5.0
10701250.0,111990-01_10220819_0200,14565,-3.0
10869482.0,111990-01_10220819_0200,14566,-2450.0
10992264.0,111990-01_10220819_0200,14567,-500.0
10409108.0,100680-10_10220937_0110,14568,-101.0
10411554.0,100680-10_10220937_0110,14569,-2757.0
10409108.0,100680-10_10220939_0110,14570,-101.0
10411554.0,100680-10_10220939_0110,14571,-2757.0
10558882.0,100680-10_10220939_0110,14572,-5.2
10409108.0,100680-10_10220939_0120,14573,-101.0
10730013.0,100680-10_10220939_0120,14574,-2757.0
10236902.0,135100-21_10225544_0800,14575,-200.0
10000996.0,100610-10_10226202_0110,14576,-1.9
10005510.0,100610-10_10226202_0110,14577,-80.0
10048254.0,100610-10_10226202_0110,14578,-3.3
10079429.0,100610-10_10226202_0110,14579,-53.0
10253865.0,100610-10_10226202_0110,14580,-105.0
10000996.0,100610-10_10226202_0120,14581,-1.9
10005510.0,100610-10_10226202_0120,14582,-80.0
10048254.0,100610-10_10226202_0120,14583,-3.3
10079429.0,100610-10_10226202_0120,14584,-53.0
10253865.0,100610-10_10226202_0120,14585,-105.0
10000996.0,100610-10_10226202_0130,14586,-1.9
10005510.0,100610-10_10226202_0130,14587,-80.0
10048254.0,100610-10_10226202_0130,14588,-3.3
10079429.0,100610-10_10226202_0130,14589,-53.0
10253865.0,100610-10_10226202_0130,14590,-105.0
10000996.0,100610-10_10226202_0140,14591,-1.9
10005510.0,100610-10_10226202_0140,14592,-80.0
10048254.0,100610-10_10226202_0140,14593,-3.3
10079429.0,100610-10_10226202_0140,14594,-53.0
10253865.0,100610-10_10226202_0140,14595,-105.0
10048465.0,100680-10_10226650_0110,14596,-101.8
10219691.0,100680-10_10226650_0110,14597,-2248.0
10007980.0,100680-20_10227912_0110,14598,-14.625
10213231.0,100680-20_10227912_0110,14599,-9.75
10577248.0,100680-20_10227912_0110,14600,-22.035
10000705.0,123600-01_10228315_0300,14601,-1.0
10001245.0,123600-01_10228315_0300,14602,-91.0
10005565.0,123600-01_10228315_0300,14603,-47.0
10070995.0,123600-01_10228315_0300,14604,-101.0
10932094.0,123600-01_10228315_0300,14605,90.0
10000705.0,123600-01_10228315_0301,14606,-1.0
10001245.0,123600-01_10228315_0301,14607,-91.0
10005565.0,123600-01_10228315_0301,14608,-47.0
10070995.0,123600-01_10228315_0301,14609,-101.0
10932094.0,123600-01_10228315_0301,14610,90.0
10001972.0,123410-15_10228316_0200,14611,-4.845
10049129.0,123410-15_10228316_0200,14612,-15.874
10084323.0,123410-15_10228316_0200,14613,-16.473
10554533.0,123410-15_10228316_0200,14614,-15.421
10563297.0,123410-15_10228316_0200,14615,-13.209000000000001
10700684.0,123410-15_10228316_0200,14616,-12.42
10219691.0,100680-10_10228656_0110,14617,-2757.0
10409108.0,100680-10_10228656_0110,14618,-101.0
10558882.0,100680-10_10228656_0110,14619,-5.2
10008019.0,123410-15_10228859_0100,14620,-18.163
10016431.0,123410-15_10228859_0100,14621,-6.38
10049129.0,123410-15_10228859_0100,14622,-3.04
10069515.0,123410-15_10228859_0100,14623,-0.88
10084323.0,123410-15_10228859_0100,14624,-28.0
10402399.0,123410-15_10228859_0100,14625,-12.16
10563297.0,123410-15_10228859_0100,14626,-13.92
10700684.0,123410-15_10228859_0100,14627,-17.46
10240164.0,135150-10_10229037_0200,14628,-50.0
10401582.0,135150-10_10229037_0200,14629,-50.0
10212441.0,135130-07_10229900_0100,14630,-101.0
10596700.0,135130-07_10229900_0100,14631,-1.0
10010278.0,124870-02_10231237_0500,14632,-3.76
10096282.0,124870-02_10231237_0500,14633,-24.899
10409228.0,124870-02_10231237_0500,14634,-3.76
10412103.0,124870-02_10231237_0500,14635,-34.149
10949442.0,124870-02_10231237_0500,14636,-32.26
10049655.0,112020-02_10232884_0200,14637,-16.0
10063782.0,112020-02_10232884_0200,14638,-68.0
10070501.0,112020-02_10232884_0200,14639,-16.0
10002795.0,134130-03_10233068_1400,14640,-0.7
10079216.0,134130-03_10233068_1400,14641,-5.3
10207418.0,134130-03_10233068_1400,14642,-31.95
10410676.0,134130-03_10233068_1400,14643,-0.15
10412388.0,134130-03_10233068_1400,14644,-0.4
10500138.0,134130-03_10233068_1400,14645,-17.9
10501842.0,134130-03_10233068_1400,14646,-40.0
10048465.0,100680-10_10233231_0110,14647,-100.0
10411554.0,100680-10_10233231_0110,14648,-1163.0
10048465.0,100680-10_10233232_0110,14649,-101.0
10219691.0,100680-10_10233232_0110,14650,-4431.0
10001245.0,111470-08_10233595_0100,14651,-77.531
10049019.0,111470-08_10233595_0100,14652,-22.581999999999997
10002097.0,111480-01_10233789_0200,14653,-13.3
10004337.0,111480-01_10233789_0200,14654,-29.06
10008995.0,111480-01_10233789_0200,14655,-0.015
10047023.0,111480-01_10233789_0200,14656,-0.525
10048463.0,111480-01_10233789_0200,14657,-0.525
10075331.0,111480-01_10233789_0200,14658,-1.05
10214122.0,111480-01_10233789_0200,14659,-3.5
10400174.0,111480-01_10233789_0200,14660,-0.01
10402326.0,111480-01_10233789_0200,14661,-0.01
10402725.0,111480-01_10233789_0200,14662,-2.1
10544332.0,111480-01_10233789_0200,14663,-11.1
10904778.0,111480-01_10233789_0200,14664,-0.11
10000440.0,111260-11_10233814_0500,14665,-39.115
10219358.0,111260-11_10233814_0500,14666,-1.244
10234403.0,111260-11_10233814_0500,14667,-3.623
10234404.0,111260-11_10233814_0500,14668,-13.581
10234411.0,111260-11_10233814_0500,14669,-2.173
10234413.0,111260-11_10233814_0500,14670,-4.618
10234414.0,111260-11_10233814_0500,14671,-0.5429999999999999
10234427.0,111260-11_10233814_0500,14672,-4.501
10234430.0,111260-11_10233814_0500,14673,-1.0859999999999999
10234438.0,111260-11_10233814_0500,14674,-0.083
10400033.0,111260-11_10233814_0500,14675,-0.012
10501083.0,111260-11_10233814_0500,14676,-0.1
10711084.0,111260-11_10233814_0500,14677,-0.408
10000440.0,111260-11_10233814_0510,14678,-39.115
10219358.0,111260-11_10233814_0510,14679,-1.244
10234403.0,111260-11_10233814_0510,14680,-3.623
10234404.0,111260-11_10233814_0510,14681,-13.581
10234411.0,111260-11_10233814_0510,14682,-2.173
10234413.0,111260-11_10233814_0510,14683,-4.618
10234414.0,111260-11_10233814_0510,14684,-0.5429999999999999
10234427.0,111260-11_10233814_0510,14685,-4.501
10234430.0,111260-11_10233814_0510,14686,-1.0859999999999999
10234438.0,111260-11_10233814_0510,14687,-0.083
10400033.0,111260-11_10233814_0510,14688,-0.012
10501083.0,111260-11_10233814_0510,14689,-0.1
10711084.0,111260-11_10233814_0510,14690,-0.408
10005475.0,134130-31_10233815_1500,14691,-26.0
10048277.0,134130-31_10233815_1500,14692,-0.5
10233814.0,134130-31_10233815_1500,14693,-153.0
10409107.0,134130-31_10233815_1500,14694,-9.0
10005475.0,134130-32_10233815_1600,14695,-26.0
10048277.0,134130-32_10233815_1600,14696,-0.5
10233814.0,134130-32_10233815_1600,14697,-153.0
10409107.0,134130-32_10233815_1600,14698,-9.0
10003689.0,110980-01_10233851_0700,14699,-84.711
10004144.0,110980-01_10233851_0700,14700,-18.29
10007980.0,110980-01_10233851_0700,14701,-0.032
10544332.0,110980-01_10233851_0700,14702,-0.057
10003689.0,110980-01_10233851_0701,14703,-84.711
10004144.0,110980-01_10233851_0701,14704,-18.29
10007980.0,110980-01_10233851_0701,14705,-0.032
10544332.0,110980-01_10233851_0701,14706,-0.057
10003689.0,110980-01_10233851_0703,14707,-84.711
10004144.0,110980-01_10233851_0703,14708,-18.29
10007980.0,110980-01_10233851_0703,14709,-0.032
10544332.0,110980-01_10233851_0703,14710,-0.057
10003689.0,110980-01_10233851_0706,14711,-84.711
10004144.0,110980-01_10233851_0706,14712,-18.29
10007980.0,110980-01_10233851_0706,14713,-0.032
10544332.0,110980-01_10233851_0706,14714,-0.057
10003689.0,110980-01_10233851_0900,14715,-92.55
10004337.0,110980-01_10233851_0900,14716,-10.44
10007980.0,110980-01_10233851_0900,14717,-0.034
10544332.0,110980-01_10233851_0900,14718,-0.07
10003689.0,110980-01_10233851_0901,14719,-92.55
10004337.0,110980-01_10233851_0901,14720,-10.44
10007980.0,110980-01_10233851_0901,14721,-0.034
10544332.0,110980-01_10233851_0901,14722,-0.07
10003689.0,110980-01_10233851_0902,14723,-92.55
10004337.0,110980-01_10233851_0902,14724,-10.44
10007980.0,110980-01_10233851_0902,14725,-0.034
10544332.0,110980-01_10233851_0902,14726,-0.07
10003689.0,110980-01_10233851_0903,14727,-92.55
10004337.0,110980-01_10233851_0903,14728,-10.44
10007980.0,110980-01_10233851_0903,14729,-0.034
10544332.0,110980-01_10233851_0903,14730,-0.07
10003689.0,110980-02_10233851_0200,14731,-84.711
10004144.0,110980-02_10233851_0200,14732,-18.29
10007980.0,110980-02_10233851_0200,14733,-0.032
10544332.0,110980-02_10233851_0200,14734,-0.057
10003689.0,110980-02_10233851_0201,14735,-84.711
10004144.0,110980-02_10233851_0201,14736,-18.29
10007980.0,110980-02_10233851_0201,14737,-0.032
10544332.0,110980-02_10233851_0201,14738,-0.057
10003689.0,110980-02_10233851_0202,14739,-84.711
10004144.0,110980-02_10233851_0202,14740,-18.29
10007980.0,110980-02_10233851_0202,14741,-0.032
10544332.0,110980-02_10233851_0202,14742,-0.057
10003689.0,110980-02_10233851_0800,14743,-92.55
10004337.0,110980-02_10233851_0800,14744,-10.44
10007980.0,110980-02_10233851_0800,14745,-0.034
10544332.0,110980-02_10233851_0800,14746,-0.07
10003689.0,110980-02_10233851_0801,14747,-92.55
10004337.0,110980-02_10233851_0801,14748,-10.44
10007980.0,110980-02_10233851_0801,14749,-0.034
10544332.0,110980-02_10233851_0801,14750,-0.07
10003689.0,110980-02_10233851_0802,14751,-92.55
10004337.0,110980-02_10233851_0802,14752,-10.44
10007980.0,110980-02_10233851_0802,14753,-0.034
10544332.0,110980-02_10233851_0802,14754,-0.07
10003689.0,110980-01_10233864_0700,14755,-87.41
10004337.0,110980-01_10233864_0700,14756,-15.13
10007980.0,110980-01_10233864_0700,14757,-0.057999999999999996
10544332.0,110980-01_10233864_0700,14758,-0.113
10003689.0,110980-01_10233864_0701,14759,-87.41
10004337.0,110980-01_10233864_0701,14760,-15.13
10007980.0,110980-01_10233864_0701,14761,-0.057999999999999996
10544332.0,110980-01_10233864_0701,14762,-0.113
10003689.0,110980-01_10233864_0702,14763,-87.41
10004337.0,110980-01_10233864_0702,14764,-15.13
10007980.0,110980-01_10233864_0702,14765,-0.057999999999999996
10544332.0,110980-01_10233864_0702,14766,-0.113
10003689.0,110980-01_10233864_0703,14767,-87.41
10004337.0,110980-01_10233864_0703,14768,-15.13
10007980.0,110980-01_10233864_0703,14769,-0.057999999999999996
10544332.0,110980-01_10233864_0703,14770,-0.113
10003689.0,110980-01_10233864_0704,14771,-87.41
10004337.0,110980-01_10233864_0704,14772,-15.13
10007980.0,110980-01_10233864_0704,14773,-0.057999999999999996
10544332.0,110980-01_10233864_0704,14774,-0.113
10003689.0,110980-02_10233864_0200,14775,-87.41
10004337.0,110980-02_10233864_0200,14776,-15.13
10007980.0,110980-02_10233864_0200,14777,-0.057999999999999996
10544332.0,110980-02_10233864_0200,14778,-0.113
10003689.0,110980-02_10233864_0201,14779,-87.41
10004337.0,110980-02_10233864_0201,14780,-15.13
10007980.0,110980-02_10233864_0201,14781,-0.057999999999999996
10544332.0,110980-02_10233864_0201,14782,-0.113
10046496.0,134130-01_10233971_1300,14783,-5.529
10207418.0,134130-01_10233971_1300,14784,-123.31
10553867.0,134130-01_10233971_1300,14785,-35.86
10709630.0,134130-01_10233971_1300,14786,-35.861999999999995
10937915.0,134130-01_10233971_1300,14787,-0.036000000000000004
10048983.0,100630-30_10233976_0110,14788,-1.5
10060583.0,100630-30_10233976_0110,14789,-22.0
10401383.0,100630-30_10233976_0110,14790,-80.0
10000768.0,134130-02_10234041_1400,14791,-0.03
10207418.0,134130-02_10234041_1400,14792,-73.375
10409059.0,134130-02_10234041_1400,14793,-25.0
10553867.0,134130-02_10234041_1400,14794,-1.625
10008425.0,111260-02_10234062_0500,14795,-56.036
10040997.0,111260-02_10234062_0500,14796,-0.564
10066393.0,111260-02_10234062_0500,14797,-0.35200000000000004
10214007.0,111260-02_10234062_0500,14798,-0.607
10214626.0,111260-02_10234062_0500,14799,-0.35700000000000004
10219358.0,111260-02_10234062_0500,14800,-0.8859999999999999
10234286.0,111260-02_10234062_0500,14801,-5.638999999999999
10234404.0,111260-02_10234062_0500,14802,-1.409
10234408.0,111260-02_10234062_0500,14803,-5.638999999999999
10234414.0,111260-02_10234062_0500,14804,-2.432
10234421.0,111260-02_10234062_0500,14805,-0.314
10234427.0,111260-02_10234062_0500,14806,-3.6260000000000003
10234430.0,111260-02_10234062_0500,14807,-0.706
10402204.0,111260-02_10234062_0500,14808,-0.095
10544691.0,111260-02_10234062_0500,14809,-1.409
10711084.0,111260-02_10234062_0500,14810,-0.17800000000000002
10008425.0,111260-02_10234062_0510,14811,-56.036
10040997.0,111260-02_10234062_0510,14812,-0.564
10066393.0,111260-02_10234062_0510,14813,-0.35200000000000004
10214007.0,111260-02_10234062_0510,14814,-0.607
10214626.0,111260-02_10234062_0510,14815,-0.35700000000000004
